period,query,page_path,clicks,impressions,ctr,position
3m_2026-05-12_2026-08-11,lawyer prices,/states/michigan-lawyer-costs,0,2,0,86
3m_2026-05-12_2026-08-11,lawyer prices,/states/minnesota-lawyer-costs,0,2,0,10
3m_2026-05-12_2026-08-11,lawyer prices,/states/north-carolina-lawyer-costs,0,2,0,53.5
3m_2026-05-12_2026-08-11,lawyer prices,/states/tennessee-lawyer-costs,0,2,0,53
3m_2026-05-12_2026-08-11,lawyer prices,/states/utah-lawyer-costs,0,2,0,6
3m_2026-05-12_2026-08-11,lawyer prices,/states/washington-lawyer-costs,0,2,0,54
3m_2026-05-12_2026-08-11,lawyer prices near me,/states/new-york-lawyer-costs,0,2,0,25
3m_2026-05-12_2026-08-11,lawyer prices per hour,/states/new-york-lawyer-costs,0,2,0,37
3m_2026-05-12_2026-08-11,lawyer pricing,/states/florida-lawyer-costs,0,2,0,97
3m_2026-05-12_2026-08-11,lawyer pricing,/states/maryland-lawyer-costs,0,2,0,80.5
3m_2026-05-12_2026-08-11,lawyer pricing,/states/new-jersey-lawyer-costs,0,2,0,7.5
3m_2026-05-12_2026-08-11,lawyer rate,/states/south-carolina-lawyer-costs,0,2,0,77
3m_2026-05-12_2026-08-11,lawyer rate,/states/wisconsin-lawyer-costs,0,2,0,78.5
3m_2026-05-12_2026-08-11,lawyer rates,/states/alabama-lawyer-costs,0,2,0,61.5
3m_2026-05-12_2026-08-11,lawyer rates,/states/connecticut-lawyer-costs,0,2,0,9
3m_2026-05-12_2026-08-11,lawyer rates,/states/delaware-lawyer-costs,0,2,0,63.5
3m_2026-05-12_2026-08-11,lawyer rates,/states/maine-lawyer-costs,0,2,0,5.5
3m_2026-05-12_2026-08-11,lawyer rates,/states/nevada-lawyer-costs,0,2,0,10
3m_2026-05-12_2026-08-11,lawyer rates,/states/new-jersey-lawyer-costs,0,2,0,11
3m_2026-05-12_2026-08-11,lawyer rates,/states/pennsylvania-lawyer-costs,0,2,0,10
3m_2026-05-12_2026-08-11,lawyer rates per hour,/states/maryland-lawyer-costs,0,2,0,8.5
3m_2026-05-12_2026-08-11,lawyer rates per hour,/states/massachusetts-lawyer-costs,0,2,0,11
3m_2026-05-12_2026-08-11,lawyer rates per hour,/states/missouri-lawyer-costs,0,2,0,61.5
3m_2026-05-12_2026-08-11,lawyer rates per hour,/states/oregon-lawyer-costs,0,2,0,11
3m_2026-05-12_2026-08-11,lawyer rates per hour,/states/washington-lawyer-costs,0,2,0,9
3m_2026-05-12_2026-08-11,lawyer salary arkansas,/states/arkansas-lawyer-costs,0,2,0,36.5
3m_2026-05-12_2026-08-11,lawyer's fees,/states/massachusetts-lawyer-costs,0,2,0,69
3m_2026-05-12_2026-08-11,lawyer's fees,/states/south-carolina-lawyer-costs,0,2,0,75.5
3m_2026-05-12_2026-08-11,lawyers charge,/states/texas-lawyer-costs,0,2,0,56
3m_2026-05-12_2026-08-11,lawyers chattanooga tn,/states/tennessee-lawyer-costs,0,2,0,3.5
3m_2026-05-12_2026-08-11,lawyers cost,/pages/how-much-does-a-lawyer-cost,0,2,0,91
3m_2026-05-12_2026-08-11,lawyers cost,/states/maryland-lawyer-costs,0,2,0,11
3m_2026-05-12_2026-08-11,lawyers cost,/states/south-carolina-lawyer-costs,0,2,0,60.5
3m_2026-05-12_2026-08-11,lawyers delaware,/states/delaware-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,lawyers fees calculator,/states/arizona-lawyer-costs,0,2,0,49
3m_2026-05-12_2026-08-11,lawyers hourly rate,/states/connecticut-lawyer-costs,0,2,0,10
3m_2026-05-12_2026-08-11,lawyers hourly rate,/states/nebraska-lawyer-costs,0,2,0,8.5
3m_2026-05-12_2026-08-11,lawyers hourly rate,/states/new-york-lawyer-costs,0,2,0,60.5
3m_2026-05-12_2026-08-11,lawyers hourly rate,/states/tennessee-lawyer-costs,0,2,0,26
3m_2026-05-12_2026-08-11,lawyers hourly rates,/states/kentucky-lawyer-costs,0,2,0,63.5
3m_2026-05-12_2026-08-11,lawyers hourly rates,/states/washington-lawyer-costs,0,2,0,74.5
3m_2026-05-12_2026-08-11,lawyers in lake charles louisiana,/states/louisiana-lawyer-costs,0,2,0,4.5
3m_2026-05-12_2026-08-11,lawyers in philadelphia,/states/pennsylvania-lawyer-costs,0,2,0,4
3m_2026-05-12_2026-08-11,lawyers in virginia,/states/virginia-lawyer-costs,0,2,0,3
3m_2026-05-12_2026-08-11,lawyers in wisconsin,/states/wisconsin-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,lawyers kingman az,/states/arizona-lawyer-costs,0,2,0,4
3m_2026-05-12_2026-08-11,lawyers minneapolis,/states/minnesota-lawyer-costs,0,2,0,2.5
3m_2026-05-12_2026-08-11,lawyers monticello ar,/states/arkansas-lawyer-costs,0,2,0,3.5
3m_2026-05-12_2026-08-11,lawyers nashville,/states/tennessee-lawyer-costs,0,2,0,2.5
3m_2026-05-12_2026-08-11,lawyers new jersey,/states/new-jersey-lawyer-costs,0,2,0,3
3m_2026-05-12_2026-08-11,lawyers ogden,/states/utah-lawyer-costs,0,2,0,3.5
3m_2026-05-12_2026-08-11,lawyers payment plans,/states/minnesota-lawyer-costs,0,2,0,73.5
3m_2026-05-12_2026-08-11,lawyers phoenix,/states/arizona-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,lawyers prices,/states/mississippi-lawyer-costs,0,2,0,70
3m_2026-05-12_2026-08-11,lawyers prices,/states/north-carolina-lawyer-costs,0,2,0,91
3m_2026-05-12_2026-08-11,lawyers prices,/states/south-carolina-lawyer-costs,0,2,0,76.5
3m_2026-05-12_2026-08-11,lawyers prices,/states/utah-lawyer-costs,0,2,0,43
3m_2026-05-12_2026-08-11,lawyers prices,/states/wisconsin-lawyer-costs,0,2,0,55.5
3m_2026-05-12_2026-08-11,lawyers rate per hour,/states/new-york-lawyer-costs,0,2,0,21.5
3m_2026-05-12_2026-08-11,lawyers rates,/states/south-carolina-lawyer-costs,0,2,0,9.5
3m_2026-05-12_2026-08-11,lawyers rates,/states/west-virginia-lawyer-costs,0,2,0,94
3m_2026-05-12_2026-08-11,lawyers rates per hour,/states/kentucky-lawyer-costs,0,2,0,48
3m_2026-05-12_2026-08-11,lawyers with low retainer fees,/pages/can-i-afford-a-lawyer,0,2,0,69.5
3m_2026-05-12_2026-08-11,legal advice cost,/pages/can-i-afford-a-lawyer,0,2,0,77.5
3m_2026-05-12_2026-08-11,legal advice cost,/states/california-lawyer-costs,0,2,0,93.5
3m_2026-05-12_2026-08-11,legal advice cost,/states/kentucky-lawyer-costs,0,2,0,62
3m_2026-05-12_2026-08-11,legal advice fee,/states/pennsylvania-lawyer-costs,0,2,0,85.5
3m_2026-05-12_2026-08-11,legal aid cost,/states/louisiana-lawyer-costs,0,2,0,7.5
3m_2026-05-12_2026-08-11,legal aid cost,/states/new-york-lawyer-costs,0,2,0,22
3m_2026-05-12_2026-08-11,legal aid hourly rates,/states/connecticut-lawyer-costs,0,2,0,40.5
3m_2026-05-12_2026-08-11,legal aid rates,/states/new-york-lawyer-costs,0,2,0,14.5
3m_2026-05-12_2026-08-11,legal attorney fees,/states/new-york-lawyer-costs,0,2,0,48
3m_2026-05-12_2026-08-11,legal brief writing rates,/states/colorado-lawyer-costs,0,2,0,23.5
3m_2026-05-12_2026-08-11,legal consultation cost,/states/north-carolina-lawyer-costs,0,2,0,96
3m_2026-05-12_2026-08-11,legal consultation hourly rate,/pages/how-much-does-a-lawyer-cost,0,2,0,25
3m_2026-05-12_2026-08-11,legal consulting fees,/states/new-york-lawyer-costs,0,2,0,29.5
3m_2026-05-12_2026-08-11,legal cost,/,0,2,0,71.5
3m_2026-05-12_2026-08-11,legal cost,/pages/can-i-afford-a-lawyer,0,2,0,41
3m_2026-05-12_2026-08-11,legal cost,/pages/legal-fee-calculator,0,2,0,80.5
3m_2026-05-12_2026-08-11,legal cost,/states/california-lawyer-costs,0,2,0,72
3m_2026-05-12_2026-08-11,legal cost,/states/maryland-lawyer-costs,0,2,0,29.5
3m_2026-05-12_2026-08-11,legal fee,/states/new-york-lawyer-costs,0,2,0,38
3m_2026-05-12_2026-08-11,legal fee calculation,/pages/legal-fee-calculator,0,2,0,57.5
3m_2026-05-12_2026-08-11,legal fee estimate,/,0,2,0,85
3m_2026-05-12_2026-08-11,legal fee estimate,/pages/legal-fee-calculator,0,2,0,85
3m_2026-05-12_2026-08-11,legal fees,/states/illinois-lawyer-costs,0,2,0,42.5
3m_2026-05-12_2026-08-11,legal intake service pricing,/states/california-lawyer-costs,0,2,0,80.5
3m_2026-05-12_2026-08-11,legal price,/states/california-lawyer-costs,0,2,0,75.5
3m_2026-05-12_2026-08-11,legal price,/states/new-york-lawyer-costs,0,2,0,25
3m_2026-05-12_2026-08-11,legal rates,/states/california-lawyer-costs,0,2,0,45.5
3m_2026-05-12_2026-08-11,legal rates,/states/south-carolina-lawyer-costs,0,2,0,29.5
3m_2026-05-12_2026-08-11,legal service fee,/states/new-york-lawyer-costs,0,2,0,41
3m_2026-05-12_2026-08-11,limited scope representation cost,/pages/can-i-afford-a-lawyer,0,2,0,51.5
3m_2026-05-12_2026-08-11,limited scope representation cost,/states/pennsylvania-lawyer-costs,0,2,0,8
3m_2026-05-12_2026-08-11,limited scope representation cost,/states/south-carolina-lawyer-costs,0,2,0,4
3m_2026-05-12_2026-08-11,litigation attorney fees,/states/new-york-lawyer-costs,0,2,0,20
3m_2026-05-12_2026-08-11,litigation cost,/,0,2,0,85
3m_2026-05-12_2026-08-11,litigation cost calculator 2026,/pages/legal-fee-calculator,0,2,0,60.5
3m_2026-05-12_2026-08-11,litigation lawyer cost,/states/massachusetts-lawyer-costs,0,2,0,5
3m_2026-05-12_2026-08-11,litigation lawyer cost,/states/south-carolina-lawyer-costs,0,2,0,80.5
3m_2026-05-12_2026-08-11,llc lawyer cost,/states/massachusetts-lawyer-costs,0,2,0,39.5
3m_2026-05-12_2026-08-11,llc lawyer near me,/pages/business-lawyer-cost,0,2,0,2
3m_2026-05-12_2026-08-11,local attorney fees,/states/california-lawyer-costs,0,2,0,94
3m_2026-05-12_2026-08-11,local attorney fees,/states/colorado-lawyer-costs,0,2,0,72
3m_2026-05-12_2026-08-11,local attorney fees,/states/indiana-lawyer-costs,0,2,0,85
3m_2026-05-12_2026-08-11,local attorney fees,/states/washington-lawyer-costs,0,2,0,93.5
3m_2026-05-12_2026-08-11,louisiana attorneys,/states/louisiana-lawyer-costs,0,2,0,3
3m_2026-05-12_2026-08-11,maryland court fees,/states/maryland-lawyer-costs,0,2,0,25
3m_2026-05-12_2026-08-11,massachusetts lawyers,/states/massachusetts-lawyer-costs,0,2,0,3
3m_2026-05-12_2026-08-11,michigan real estate attorney,/states/michigan-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,milwaukee real estate attorney,/states/wisconsin-lawyer-costs,0,2,0,3
3m_2026-05-12_2026-08-11,misdemeanor lawyer cost,/states/alabama-lawyer-costs,0,2,0,8.5
3m_2026-05-12_2026-08-11,missouri attorney hourly rate survey real estate 2024,/states/missouri-lawyer-costs,0,2,0,11.5
3m_2026-05-12_2026-08-11,missouri divorce cost,/states/missouri-lawyer-costs,0,2,0,83.5
3m_2026-05-12_2026-08-11,monthly lawyer cost,/states/oklahoma-lawyer-costs,0,2,0,94
3m_2026-05-12_2026-08-11,most expensive lawyer per hour,/states/new-york-lawyer-costs,0,2,0,28.5
3m_2026-05-12_2026-08-11,nc cost of court,/states/north-carolina-lawyer-costs,0,2,0,29.5
3m_2026-05-12_2026-08-11,nc court cost,/states/north-carolina-lawyer-costs,0,2,0,21.5
3m_2026-05-12_2026-08-11,nc dwi defense cost,/states/north-carolina-lawyer-costs,0,2,0,87
3m_2026-05-12_2026-08-11,need money for a lawyer,/states/new-york-lawyer-costs,0,2,0,71
3m_2026-05-12_2026-08-11,nevada prenuptial agreement cost,/states/nevada-lawyer-costs,0,2,0,80
3m_2026-05-12_2026-08-11,new york divorce lawyer cost,/states/new-york-lawyer-costs,0,2,0,55
3m_2026-05-12_2026-08-11,nj,/states/new-jersey-lawyer-costs,0,2,0,2.5
3m_2026-05-12_2026-08-11,nj court fees,/states/new-jersey-lawyer-costs,0,2,0,32.5
3m_2026-05-12_2026-08-11,nj court filing fees,/states/new-jersey-lawyer-costs,0,2,0,26
3m_2026-05-12_2026-08-11,nj criminal lawyer,/states/new-jersey-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,nj lawyer,/states/new-jersey-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,normal attorney fees,/states/new-york-lawyer-costs,0,2,0,24
3m_2026-05-12_2026-08-11,normal lawyer fees,/pages/how-much-does-a-lawyer-cost,0,2,0,61.5
3m_2026-05-12_2026-08-11,normal lawyer fees,/states/california-lawyer-costs,0,2,0,84
3m_2026-05-12_2026-08-11,nyc employment lawyer free consultation,/pages/employment-lawyer-cost,0,2,0,3
3m_2026-05-12_2026-08-11,nyc labor lawyer,/pages/employment-lawyer-cost,0,2,0,2
3m_2026-05-12_2026-08-11,nyc lawyers central park,/states/new-york-lawyer-costs,0,2,0,3.5
3m_2026-05-12_2026-08-11,oklahoma probate attorney fees,/states/oklahoma-lawyer-costs,0,2,0,82
3m_2026-05-12_2026-08-11,paralegal services price list,/states/new-york-lawyer-costs,0,2,0,64
3m_2026-05-12_2026-08-11,pay for lawyer,/states/new-york-lawyer-costs,0,2,0,44
3m_2026-05-12_2026-08-11,pennsylvania divorce lawyer cost,/states/pennsylvania-lawyer-costs,0,2,0,73
3m_2026-05-12_2026-08-11,personal injury lawyer cost,/states/utah-lawyer-costs,0,2,0,60
3m_2026-05-12_2026-08-11,personal lawyer cost,/states/north-carolina-lawyer-costs,0,2,0,10.5
3m_2026-05-12_2026-08-11,personal lawyer cost,/states/oregon-lawyer-costs,0,2,0,9.5
3m_2026-05-12_2026-08-11,personal lawyer cost,/states/south-carolina-lawyer-costs,0,2,0,73
3m_2026-05-12_2026-08-11,personal lawyer cost,/states/washington-lawyer-costs,0,2,0,4.5
3m_2026-05-12_2026-08-11,power of attorney in pa,/states/pennsylvania-lawyer-costs,0,2,0,3
3m_2026-05-12_2026-08-11,power of attorney louisiana,/states/louisiana-lawyer-costs,0,2,0,3
3m_2026-05-12_2026-08-11,precio abogado divorcio,/pages/divorce-lawyer-cost,0,2,0,85.5
3m_2026-05-12_2026-08-11,precio abogados,/states/new-york-lawyer-costs,0,2,0,75
3m_2026-05-12_2026-08-11,precios abogados,/states/new-york-lawyer-costs,0,2,0,78
3m_2026-05-12_2026-08-11,price of lawyer,/states/california-lawyer-costs,0,2,0,97
3m_2026-05-12_2026-08-11,private attorney cost,/states/alabama-lawyer-costs,0,2,0,11
3m_2026-05-12_2026-08-11,private attorney cost,/states/south-carolina-lawyer-costs,0,2,0,31
3m_2026-05-12_2026-08-11,private attorney cost,/states/virginia-lawyer-costs,0,2,0,81
3m_2026-05-12_2026-08-11,private lawyer cost,/states/maryland-lawyer-costs,0,2,0,10
3m_2026-05-12_2026-08-11,rate attorney,/states/colorado-lawyer-costs,0,2,0,56
3m_2026-05-12_2026-08-11,rates for lawyers,/states/missouri-lawyer-costs,0,2,0,70.5
3m_2026-05-12_2026-08-11,real estate attorney aiken sc,/states/south-carolina-lawyer-costs,0,2,0,3
3m_2026-05-12_2026-08-11,real estate attorney boston,/states/massachusetts-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,real estate attorney charleston wv,/states/west-virginia-lawyer-costs,0,2,0,2.5
3m_2026-05-12_2026-08-11,real estate attorney clarksburg wv,/states/west-virginia-lawyer-costs,0,2,0,3
3m_2026-05-12_2026-08-11,real estate attorney columbia sc,/states/south-carolina-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,real estate attorney fort wayne,/states/indiana-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,real estate attorney greenville sc,/states/south-carolina-lawyer-costs,0,2,0,2.5
3m_2026-05-12_2026-08-11,real estate attorney hamilton nj,/states/new-jersey-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,real estate attorney lees summit,/states/missouri-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,real estate attorney madison,/states/wisconsin-lawyer-costs,0,2,0,2.5
3m_2026-05-12_2026-08-11,real estate attorney midland mi,/states/michigan-lawyer-costs,0,2,0,3
3m_2026-05-12_2026-08-11,real estate attorney milford ct,/states/connecticut-lawyer-costs,0,2,0,3
3m_2026-05-12_2026-08-11,real estate attorney muskegon,/states/michigan-lawyer-costs,0,2,0,2.5
3m_2026-05-12_2026-08-11,real estate attorney myrtle beach,/states/south-carolina-lawyer-costs,0,2,0,2.5
3m_2026-05-12_2026-08-11,real estate attorney nyc,/states/new-york-lawyer-costs,0,2,0,2.5
3m_2026-05-12_2026-08-11,real estate attorney pittsburgh,/states/pennsylvania-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,real estate attorney puyallup,/states/washington-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,real estate attorney racine wi,/states/wisconsin-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,real estate attorney springfield ma,/states/massachusetts-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,real estate attorney springfield mo,/states/missouri-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,real estate attorney st charles,/states/missouri-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,real estate attorney st joseph mo,/states/missouri-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,real estate attorney tuscaloosa,/states/alabama-lawyer-costs,0,2,0,2.5
3m_2026-05-12_2026-08-11,real estate attorney waukesha,/states/wisconsin-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,real estate attorney wenatchee,/states/washington-lawyer-costs,0,2,0,3.5
3m_2026-05-12_2026-08-11,real estate lawyer kansas city,/states/missouri-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,real estate lawyer philadelphia,/states/pennsylvania-lawyer-costs,0,2,0,3
3m_2026-05-12_2026-08-11,real estate lawyer st louis,/states/missouri-lawyer-costs,0,2,0,2
3m_2026-05-12_2026-08-11,real estate lawyers in maryland,/states/maryland-lawyer-costs,0,2,0,2.5
3m_2026-05-12_2026-08-11,reasonable attorney fees florida,/states/florida-lawyer-costs,0,2,0,70
3m_2026-05-12_2026-08-11,reasonable lawyer fees,/states/wisconsin-lawyer-costs,0,2,0,53
3m_2026-05-12_2026-08-11,ruth law firm greenville sc,/states/south-carolina-lawyer-costs,0,2,0,3.5
3m_2026-05-12_2026-08-11,sc court cost,/states/south-carolina-lawyer-costs,0,2,0,25.5
3m_2026-05-12_2026-08-11,small business attorney cost,/states/illinois-lawyer-costs,0,2,0,80.5
3m_2026-05-12_2026-08-11,small claims attorney fees,/states/south-carolina-lawyer-costs,0,2,0,9
3m_2026-05-12_2026-08-11,small claims court lawyer cost,/states/idaho-lawyer-costs,0,2,0,11
3m_2026-05-12_2026-08-11,small claims court lawyer cost,/states/south-carolina-lawyer-costs,0,2,0,26
3m_2026-05-12_2026-08-11,small claims court lawyer cost,/states/virginia-lawyer-costs,0,2,0,9.5
3m_2026-05-12_2026-08-11,small claims court lawyer cost,/states/wisconsin-lawyer-costs,0,2,0,11
3m_2026-05-12_2026-08-11,small claims court lawyer fees,/states/missouri-lawyer-costs,0,2,0,10.5
3m_2026-05-12_2026-08-11,small claims lawyer cost,/states/alabama-lawyer-costs,0,2,0,8.5
3m_2026-05-12_2026-08-11,small claims lawyer cost,/states/missouri-lawyer-costs,0,2,0,9.5
3m_2026-05-12_2026-08-11,small claims lawyer cost,/states/new-york-lawyer-costs,0,2,0,14.5
3m_2026-05-12_2026-08-11,small claims lawyer cost,/states/south-dakota-lawyer-costs,0,2,0,5.5
3m_2026-05-12_2026-08-11,small claims lawyer cost,/states/washington-lawyer-costs,0,2,0,9.5
3m_2026-05-12_2026-08-11,small claims lawyer cost,/states/wisconsin-lawyer-costs,0,2,0,9
3m_2026-05-12_2026-08-11,solicitor charges,/states/south-carolina-lawyer-costs,0,2,0,6
3m_2026-05-12_2026-08-11,solicitor costs,/states/connecticut-lawyer-costs,0,2,0,80
3m_2026-05-12_2026-08-11,solicitor costs,/states/mississippi-lawyer-costs,0,2,0,73
3m_2026-05-12_2026-08-11,solicitor costs,/states/south-carolina-lawyer-costs,0,2,0,80.5
3m_2026-05-12_2026-08-11,solicitor costs,/states/west-virginia-lawyer-costs,0,2,0,78.5
3m_2026-05-12_2026-08-11,solicitor fee,/states/maryland-lawyer-costs,0,2,0,45
3m_2026-05-12_2026-08-11,solicitor fees,/states/mississippi-lawyer-costs,0,2,0,68
3m_2026-05-12_2026-08-11,solicitor fees,/states/south-carolina-lawyer-costs,0,2,0,80.5
3m_2026-05-12_2026-08-11,solicitor prices,/states/new-york-lawyer-costs,0,2,0,74
3m_2026-05-12_2026-08-11,solicitor rates,/states/maryland-lawyer-costs,0,2,0,70
3m_2026-05-12_2026-08-11,solicitor rates,/states/pennsylvania-lawyer-costs,0,2,0,86
3m_2026-05-12_2026-08-11,solicitors costs,/states/massachusetts-lawyer-costs,0,2,0,32
3m_2026-05-12_2026-08-11,solicitors costs,/states/missouri-lawyer-costs,0,2,0,60.5
3m_2026-05-12_2026-08-11,solicitors costs,/states/pennsylvania-lawyer-costs,0,2,0,87
3m_2026-05-12_2026-08-11,solicitors fee,/states/kentucky-lawyer-costs,0,2,0,88.5
3m_2026-05-12_2026-08-11,solicitors fees,/states/california-lawyer-costs,0,2,0,87.5
3m_2026-05-12_2026-08-11,solicitors fees,/states/mississippi-lawyer-costs,0,2,0,78
3m_2026-05-12_2026-08-11,solicitors fees,/states/tennessee-lawyer-costs,0,2,0,86
3m_2026-05-12_2026-08-11,solicitors rates,/states/pennsylvania-lawyer-costs,0,2,0,72
3m_2026-05-12_2026-08-11,st. louis real estate attorney hourly rate missouri 2024,/states/missouri-lawyer-costs,0,2,0,9
3m_2026-05-12_2026-08-11,state bar of california fees,/states/california-lawyer-costs,0,2,0,31
3m_2026-05-12_2026-08-11,steidl and steinberg fees,/pages/bankruptcy-lawyer-cost,0,2,0,57
3m_2026-05-12_2026-08-11,supreme court lawyer fees,/states/pennsylvania-lawyer-costs,0,2,0,83.5
